Please enter the monthly payment: Please enter the interest rate: Please enter the duration of the loan, in years: 
Month	Principal	 Interest	  Balance
396	     0.00	     1.00	   119.85
395	     0.00	     1.00	   119.85
394	     0.00	     1.00	   119.85
393	     0.00	     1.00	   119.85
392	     0.00	     1.00	   119.85
391	     0.00	     1.00	   119.86
390	     0.00	     1.00	   119.86
389	     0.00	     1.00	   119.86
388	     0.00	     1.00	   119.86
387	     0.00	     1.00	   119.86
386	     0.00	     1.00	   119.86
385	     0.00	     1.00	   119.86
384	     0.00	     1.00	   119.86
383	     0.00	     1.00	   119.86
382	     0.00	     1.00	   119.87
381	     0.00	     1.00	   119.87
380	     0.00	     1.00	   119.87
379	     0.00	     1.00	   119.87
378	     0.00	     1.00	   119.87
377	     0.00	     1.00	   119.87
376	     0.00	     1.00	   119.87
375	     0.00	     1.00	   119.87
374	     0.00	     1.00	   119.87
373	     0.00	     1.00	   119.88
372	     0.00	     1.00	   119.88
371	     0.00	     1.00	   119.88
370	     0.00	     1.00	   119.88
369	     0.00	     1.00	   119.88
368	     0.00	     1.00	   119.88
367	     0.00	     1.00	   119.88
366	     0.00	     1.00	   119.88
365	     0.00	     1.00	   119.88
364	     0.00	     1.00	   119.88
363	     0.00	     1.00	   119.89
362	     0.00	     1.00	   119.89
361	     0.00	     1.00	   119.89
360	     0.00	     1.00	   119.89
359	     0.00	     1.00	   119.89
358	     0.00	     1.00	   119.89
357	     0.00	     1.00	   119.89
356	     0.00	     1.00	   119.89
355	     0.00	     1.00	   119.89
354	     0.00	     1.00	   119.89
353	     0.00	     1.00	   119.89
352	     0.00	     1.00	   119.90
351	     0.00	     1.00	   119.90
350	     0.00	     1.00	   119.90
349	     0.00	     1.00	   119.90
348	     0.00	     1.00	   119.90
347	     0.00	     1.00	   119.90
346	     0.00	     1.00	   119.90
345	     0.00	     1.00	   119.90
344	     0.00	     1.00	   119.90
343	     0.00	     1.00	   119.90
342	     0.00	     1.00	   119.90
341	     0.00	     1.00	   119.90
340	     0.00	     1.00	   119.91
339	     0.00	     1.00	   119.91
338	     0.00	     1.00	   119.91
337	     0.00	     1.00	   119.91
336	     0.00	     1.00	   119.91
335	     0.00	     1.00	   119.91
334	     0.00	     1.00	   119.91
333	     0.00	     1.00	   119.91
332	     0.00	     1.00	   119.91
331	     0.00	     1.00	   119.91
330	     0.00	     1.00	   119.91
329	     0.00	     1.00	   119.91
328	     0.00	     1.00	   119.91
327	     0.00	     1.00	   119.92
326	     0.00	     1.00	   119.92
325	     0.00	     1.00	   119.92
324	     0.00	     1.00	   119.92
323	     0.00	     1.00	   119.92
322	     0.00	     1.00	   119.92
321	     0.00	     1.00	   119.92
320	     0.00	     1.00	   119.92
319	     0.00	     1.00	   119.92
318	     0.00	     1.00	   119.92
317	     0.00	     1.00	   119.92
316	     0.00	     1.00	   119.92
315	     0.00	     1.00	   119.92
314	     0.00	     1.00	   119.92
313	     0.00	     1.00	   119.92
312	     0.00	     1.00	   119.92
311	     0.00	     1.00	   119.93
310	     0.00	     1.00	   119.93
309	     0.00	     1.00	   119.93
308	     0.00	     1.00	   119.93
307	     0.00	     1.00	   119.93
306	     0.00	     1.00	   119.93
305	     0.00	     1.00	   119.93
304	     0.00	     1.00	   119.93
303	     0.00	     1.00	   119.93
302	     0.00	     1.00	   119.93
301	     0.00	     1.00	   119.93
300	     0.00	     1.00	   119.93
299	     0.00	     1.00	   119.93
298	     0.00	     1.00	   119.93
297	     0.00	     1.00	   119.93
296	     0.00	     1.00	   119.93
295	     0.00	     1.00	   119.93
294	     0.00	     1.00	   119.94
293	     0.00	     1.00	   119.94
292	     0.00	     1.00	   119.94
291	     0.00	     1.00	   119.94
290	     0.00	     1.00	   119.94
289	     0.00	     1.00	   119.94
288	     0.00	     1.00	   119.94
287	     0.00	     1.00	   119.94
286	     0.00	     1.00	   119.94
285	     0.00	     1.00	   119.94
284	     0.00	     1.00	   119.94
283	     0.00	     1.00	   119.94
282	     0.00	     1.00	   119.94
281	     0.00	     1.00	   119.94
280	     0.00	     1.00	   119.94
279	     0.00	     1.00	   119.94
278	     0.00	     1.00	   119.94
277	     0.00	     1.00	   119.94
276	     0.00	     1.00	   119.94
275	     0.00	     1.00	   119.94
274	     0.00	     1.00	   119.95
273	     0.00	     1.00	   119.95
272	     0.00	     1.00	   119.95
271	     0.00	     1.00	   119.95
270	     0.00	     1.00	   119.95
269	     0.00	     1.00	   119.95
268	     0.00	     1.00	   119.95
267	     0.00	     1.00	   119.95
266	     0.00	     1.00	   119.95
265	     0.00	     1.00	   119.95
264	     0.00	     1.00	   119.95
263	     0.00	     1.00	   119.95
262	     0.00	     1.00	   119.95
261	     0.00	     1.00	   119.95
260	     0.00	     1.00	   119.95
259	     0.00	     1.00	   119.95
258	     0.00	     1.00	   119.95
257	     0.00	     1.00	   119.95
256	     0.00	     1.00	   119.95
255	     0.00	     1.00	   119.95
254	     0.00	     1.00	   119.95
253	     0.00	     1.00	   119.95
252	     0.00	     1.00	   119.95
251	     0.00	     1.00	   119.95
250	     0.00	     1.00	   119.96
249	     0.00	     1.00	   119.96
248	     0.00	     1.00	   119.96
247	     0.00	     1.00	   119.96
246	     0.00	     1.00	   119.96
245	     0.00	     1.00	   119.96
244	     0.00	     1.00	   119.96
243	     0.00	     1.00	   119.96
242	     0.00	     1.00	   119.96
241	     0.00	     1.00	   119.96
240	     0.00	     1.00	   119.96
239	     0.00	     1.00	   119.96
238	     0.00	     1.00	   119.96
237	     0.00	     1.00	   119.96
236	     0.00	     1.00	   119.96
235	     0.00	     1.00	   119.96
234	     0.00	     1.00	   119.96
233	     0.00	     1.00	   119.96
232	     0.00	     1.00	   119.96
231	     0.00	     1.00	   119.96
230	     0.00	     1.00	   119.96
229	     0.00	     1.00	   119.96
228	     0.00	     1.00	   119.96
227	     0.00	     1.00	   119.96
226	     0.00	     1.00	   119.96
225	     0.00	     1.00	   119.96
224	     0.00	     1.00	   119.96
223	     0.00	     1.00	   119.96
222	     0.00	     1.00	   119.96
221	     0.00	     1.00	   119.96
220	     0.00	     1.00	   119.97
219	     0.00	     1.00	   119.97
218	     0.00	     1.00	   119.97
217	     0.00	     1.00	   119.97
216	     0.00	     1.00	   119.97
215	     0.00	     1.00	   119.97
214	     0.00	     1.00	   119.97
213	     0.00	     1.00	   119.97
212	     0.00	     1.00	   119.97
211	     0.00	     1.00	   119.97
210	     0.00	     1.00	   119.97
209	     0.00	     1.00	   119.97
208	     0.00	     1.00	   119.97
207	     0.00	     1.00	   119.97
206	     0.00	     1.00	   119.97
205	     0.00	     1.00	   119.97
204	     0.00	     1.00	   119.97
203	     0.00	     1.00	   119.97
202	     0.00	     1.00	   119.97
201	     0.00	     1.00	   119.97
200	     0.00	     1.00	   119.97
199	     0.00	     1.00	   119.97
198	     0.00	     1.00	   119.97
197	     0.00	     1.00	   119.97
196	     0.00	     1.00	   119.97
195	     0.00	     1.00	   119.97
194	     0.00	     1.00	   119.97
193	     0.00	     1.00	   119.97
192	     0.00	     1.00	   119.97
191	     0.00	     1.00	   119.97
190	     0.00	     1.00	   119.97
189	     0.00	     1.00	   119.97
188	     0.00	     1.00	   119.97
187	     0.00	     1.00	   119.97
186	     0.00	     1.00	   119.97
185	     0.00	     1.00	   119.97
184	     0.00	     1.00	   119.97
183	     0.00	     1.00	   119.97
182	     0.00	     1.00	   119.97
181	     0.00	     1.00	   119.97
180	     0.00	     1.00	   119.97
179	     0.00	     1.00	   119.98
178	     0.00	     1.00	   119.98
177	     0.00	     1.00	   119.98
176	     0.00	     1.00	   119.98
175	     0.00	     1.00	   119.98
174	     0.00	     1.00	   119.98
173	     0.00	     1.00	   119.98
172	     0.00	     1.00	   119.98
171	     0.00	     1.00	   119.98
170	     0.00	     1.00	   119.98
169	     0.00	     1.00	   119.98
168	     0.00	     1.00	   119.98
167	     0.00	     1.00	   119.98
166	     0.00	     1.00	   119.98
165	     0.00	     1.00	   119.98
164	     0.00	     1.00	   119.98
163	     0.00	     1.00	   119.98
162	     0.00	     1.00	   119.98
161	     0.00	     1.00	   119.98
160	     0.00	     1.00	   119.98
159	     0.00	     1.00	   119.98
158	     0.00	     1.00	   119.98
157	     0.00	     1.00	   119.98
156	     0.00	     1.00	   119.98
155	     0.00	     1.00	   119.98
154	     0.00	     1.00	   119.98
153	     0.00	     1.00	   119.98
152	     0.00	     1.00	   119.98
151	     0.00	     1.00	   119.98
150	     0.00	     1.00	   119.98
149	     0.00	     1.00	   119.98
148	     0.00	     1.00	   119.98
147	     0.00	     1.00	   119.98
146	     0.00	     1.00	   119.98
145	     0.00	     1.00	   119.98
144	     0.00	     1.00	   119.98
143	     0.00	     1.00	   119.98
142	     0.00	     1.00	   119.98
141	     0.00	     1.00	   119.98
140	     0.00	     1.00	   119.98
139	     0.00	     1.00	   119.98
138	     0.00	     1.00	   119.98
137	     0.00	     1.00	   119.98
136	     0.00	     1.00	   119.98
135	     0.00	     1.00	   119.98
134	     0.00	     1.00	   119.98
133	     0.00	     1.00	   119.98
132	     0.00	     1.00	   119.98
131	     0.00	     1.00	   119.98
130	     0.00	     1.00	   119.98
129	     0.00	     1.00	   119.98
128	     0.00	     1.00	   119.98
127	     0.00	     1.00	   119.98
126	     0.00	     1.00	   119.98
125	     0.00	     1.00	   119.98
124	     0.00	     1.00	   119.98
123	     0.00	     1.00	   119.98
122	     0.00	     1.00	   119.98
121	     0.00	     1.00	   119.98
120	     0.00	     1.00	   119.98
119	     0.00	     1.00	   119.98
118	     0.00	     1.00	   119.99
117	     0.00	     1.00	   119.99
116	     0.00	     1.00	   119.99
115	     0.00	     1.00	   119.99
114	     0.00	     1.00	   119.99
113	     0.00	     1.00	   119.99
112	     0.00	     1.00	   119.99
111	     0.00	     1.00	   119.99
110	     0.00	     1.00	   119.99
109	     0.00	     1.00	   119.99
108	     0.00	     1.00	   119.99
107	     0.00	     1.00	   119.99
106	     0.00	     1.00	   119.99
105	     0.00	     1.00	   119.99
104	     0.00	     1.00	   119.99
103	     0.00	     1.00	   119.99
102	     0.00	     1.00	   119.99
101	     0.00	     1.00	   119.99
100	     0.00	     1.00	   119.99
99	     0.00	     1.00	   119.99
98	     0.00	     1.00	   119.99
97	     0.00	     1.00	   119.99
96	     0.00	     1.00	   119.99
95	     0.00	     1.00	   119.99
94	     0.00	     1.00	   119.99
93	     0.00	     1.00	   119.99
92	     0.00	     1.00	   119.99
91	     0.00	     1.00	   119.99
90	     0.00	     1.00	   119.99
89	     0.00	     1.00	   119.99
88	     0.00	     1.00	   119.99
87	     0.00	     1.00	   119.99
86	     0.00	     1.00	   119.99
85	     0.00	     1.00	   119.99
84	     0.00	     1.00	   119.99
83	     0.00	     1.00	   119.99
82	     0.00	     1.00	   119.99
81	     0.00	     1.00	   119.99
80	     0.00	     1.00	   119.99
79	     0.00	     1.00	   119.99
78	     0.00	     1.00	   119.99
77	     0.00	     1.00	   119.99
76	     0.00	     1.00	   119.99
75	     0.00	     1.00	   119.99
74	     0.00	     1.00	   119.99
73	     0.00	     1.00	   119.99
72	     0.00	     1.00	   119.99
71	     0.00	     1.00	   119.99
70	     0.00	     1.00	   119.99
69	     0.00	     1.00	   119.99
68	     0.00	     1.00	   119.99
67	     0.00	     1.00	   119.99
66	     0.00	     1.00	   119.99
65	     0.00	     1.00	   119.99
64	     0.00	     1.00	   119.99
63	     0.00	     1.00	   119.99
62	     0.00	     1.00	   119.99
61	     0.00	     1.00	   119.99
60	     0.00	     1.00	   119.99
59	     0.00	     1.00	   119.99
58	     0.00	     1.00	   119.99
57	     0.00	     1.00	   119.99
56	     0.00	     1.00	   119.99
55	     0.00	     1.00	   119.99
54	     0.00	     1.00	   119.99
53	     0.00	     1.00	   119.99
52	     0.00	     1.00	   119.99
51	     0.00	     1.00	   119.99
50	     0.00	     1.00	   119.99
49	     0.00	     1.00	   119.99
48	     0.00	     1.00	   119.99
47	     0.00	     1.00	   119.99
46	     0.00	     1.00	   119.99
45	     0.00	     1.00	   119.99
44	     0.00	     1.00	   119.99
43	     0.00	     1.00	   119.99
42	     0.00	     1.00	   119.99
41	     0.00	     1.00	   119.99
40	     0.00	     1.00	   119.99
39	     0.00	     1.00	   119.99
38	     0.00	     1.00	   119.99
37	     0.00	     1.00	   119.99
36	     0.00	     1.00	   119.99
35	     0.00	     1.00	   119.99
34	     0.00	     1.00	   119.99
33	     0.00	     1.00	   119.99
32	     0.00	     1.00	   119.99
31	     0.00	     1.00	   119.99
30	     0.00	     1.00	   119.99
29	     0.00	     1.00	   119.99
28	     0.00	     1.00	   119.99
27	     0.00	     1.00	   119.99
26	     0.00	     1.00	   119.99
25	     0.00	     1.00	   119.99
24	     0.00	     1.00	   119.99
23	     0.00	     1.00	   119.99
22	     0.00	     1.00	   119.99
21	     0.00	     1.00	   119.99
20	     0.00	     1.00	   119.99
19	     0.00	     1.00	   119.99
18	     0.00	     1.00	   119.99
17	     0.00	     1.00	   119.99
16	     0.00	     1.00	   119.99
15	     0.00	     1.00	   119.99
14	     0.00	     1.00	   119.99
13	     0.00	     1.00	   119.99
12	     0.00	     1.00	   119.99
11	     0.00	     1.00	   119.99
10	     0.00	     1.00	   119.99
9	     0.00	     1.00	   119.99
8	     0.00	     1.00	   119.99
7	     0.00	     1.00	   119.99
6	     0.00	     1.00	   119.99
5	     0.00	     1.00	   119.99
4	     0.00	     1.00	   119.99
3	     0.00	     1.00	   119.99
2	     0.00	     1.00	   119.99
1	     0.00	     1.00	   119.99
