Please enter the monthly payment: Please enter the interest rate: Please enter the duration of the loan, in years: 
Month	Principal	 Interest	  Balance
440	     4.22	    95.78	 22986.10
439	     4.21	    95.79	 22990.30
438	     4.19	    95.81	 22994.49
437	     4.17	    95.83	 22998.67
436	     4.15	    95.85	 23002.82
435	     4.14	    95.86	 23006.96
434	     4.12	    95.88	 23011.08
433	     4.10	    95.90	 23015.18
432	     4.09	    95.91	 23019.27
431	     4.07	    95.93	 23023.34
430	     4.05	    95.95	 23027.39
429	     4.04	    95.96	 23031.43
428	     4.02	    95.98	 23035.44
427	     4.00	    96.00	 23039.45
426	     3.99	    96.01	 23043.43
425	     3.97	    96.03	 23047.40
424	     3.95	    96.05	 23051.35
423	     3.94	    96.06	 23055.29
422	     3.92	    96.08	 23059.21
421	     3.90	    96.10	 23063.11
420	     3.89	    96.11	 23067.00
419	     3.87	    96.13	 23070.87
418	     3.86	    96.14	 23074.73
417	     3.84	    96.16	 23078.57
416	     3.82	    96.18	 23082.39
415	     3.81	    96.19	 23086.20
414	     3.79	    96.21	 23089.99
413	     3.78	    96.22	 23093.77
412	     3.76	    96.24	 23097.53
411	     3.74	    96.26	 23101.27
410	     3.73	    96.27	 23105.00
409	     3.71	    96.29	 23108.71
408	     3.70	    96.30	 23112.41
407	     3.68	    96.32	 23116.10
406	     3.67	    96.33	 23119.76
405	     3.65	    96.35	 23123.42
404	     3.64	    96.36	 23127.05
403	     3.62	    96.38	 23130.68
402	     3.61	    96.39	 23134.28
401	     3.59	    96.41	 23137.87
400	     3.58	    96.42	 23141.45
399	     3.56	    96.44	 23145.01
398	     3.55	    96.45	 23148.56
397	     3.53	    96.47	 23152.09
396	     3.52	    96.48	 23155.61
395	     3.50	    96.50	 23159.12
394	     3.49	    96.51	 23162.61
393	     3.47	    96.53	 23166.08
392	     3.46	    96.54	 23169.54
391	     3.45	    96.55	 23172.99
390	     3.43	    96.57	 23176.42
389	     3.42	    96.58	 23179.84
388	     3.40	    96.60	 23183.24
387	     3.39	    96.61	 23186.63
386	     3.37	    96.63	 23190.00
385	     3.36	    96.64	 23193.36
384	     3.35	    96.65	 23196.71
383	     3.33	    96.67	 23200.04
382	     3.32	    96.68	 23203.36
381	     3.31	    96.69	 23206.67
380	     3.29	    96.71	 23209.96
379	     3.28	    96.72	 23213.24
378	     3.26	    96.74	 23216.50
377	     3.25	    96.75	 23219.75
376	     3.24	    96.76	 23222.99
375	     3.22	    96.78	 23226.22
374	     3.21	    96.79	 23229.43
373	     3.20	    96.80	 23232.62
372	     3.18	    96.82	 23235.81
371	     3.17	    96.83	 23238.98
370	     3.16	    96.84	 23242.14
369	     3.14	    96.86	 23245.28
368	     3.13	    96.87	 23248.41
367	     3.12	    96.88	 23251.53
366	     3.11	    96.89	 23254.64
365	     3.09	    96.91	 23257.73
364	     3.08	    96.92	 23260.81
363	     3.07	    96.93	 23263.88
362	     3.05	    96.95	 23266.93
361	     3.04	    96.96	 23269.97
360	     3.03	    96.97	 23273.00
359	     3.02	    96.98	 23276.02
358	     3.00	    97.00	 23279.02
357	     2.99	    97.01	 23282.02
356	     2.98	    97.02	 23284.99
355	     2.97	    97.03	 23287.96
354	     2.95	    97.05	 23290.92
353	     2.94	    97.06	 23293.86
352	     2.93	    97.07	 23296.79
351	     2.92	    97.08	 23299.71
350	     2.91	    97.09	 23302.61
349	     2.89	    97.11	 23305.51
348	     2.88	    97.12	 23308.39
347	     2.87	    97.13	 23311.26
346	     2.86	    97.14	 23314.11
345	     2.85	    97.15	 23316.96
344	     2.83	    97.17	 23319.79
343	     2.82	    97.18	 23322.62
342	     2.81	    97.19	 23325.43
341	     2.80	    97.20	 23328.23
340	     2.79	    97.21	 23331.01
339	     2.78	    97.22	 23333.79
338	     2.76	    97.24	 23336.55
337	     2.75	    97.25	 23339.31
336	     2.74	    97.26	 23342.05
335	     2.73	    97.27	 23344.78
334	     2.72	    97.28	 23347.50
333	     2.71	    97.29	 23350.21
332	     2.70	    97.30	 23352.90
331	     2.69	    97.31	 23355.59
330	     2.67	    97.33	 23358.26
329	     2.66	    97.34	 23360.92
328	     2.65	    97.35	 23363.58
327	     2.64	    97.36	 23366.22
326	     2.63	    97.37	 23368.85
325	     2.62	    97.38	 23371.46
324	     2.61	    97.39	 23374.07
323	     2.60	    97.40	 23376.67
322	     2.59	    97.41	 23379.26
321	     2.58	    97.42	 23381.83
320	     2.57	    97.43	 23384.40
319	     2.55	    97.45	 23386.95
318	     2.54	    97.46	 23389.50
317	     2.53	    97.47	 23392.03
316	     2.52	    97.48	 23394.55
315	     2.51	    97.49	 23397.06
314	     2.50	    97.50	 23399.57
313	     2.49	    97.51	 23402.06
312	     2.48	    97.52	 23404.54
311	     2.47	    97.53	 23407.01
310	     2.46	    97.54	 23409.47
309	     2.45	    97.55	 23411.92
308	     2.44	    97.56	 23414.36
307	     2.43	    97.57	 23416.79
306	     2.42	    97.58	 23419.21
305	     2.41	    97.59	 23421.62
304	     2.40	    97.60	 23424.02
303	     2.39	    97.61	 23426.41
302	     2.38	    97.62	 23428.79
301	     2.37	    97.63	 23431.16
300	     2.36	    97.64	 23433.52
299	     2.35	    97.65	 23435.87
298	     2.34	    97.66	 23438.21
297	     2.33	    97.67	 23440.54
296	     2.32	    97.68	 23442.86
295	     2.31	    97.69	 23445.18
294	     2.30	    97.70	 23447.48
293	     2.29	    97.71	 23449.77
292	     2.28	    97.72	 23452.05
291	     2.27	    97.73	 23454.33
290	     2.26	    97.74	 23456.59
289	     2.25	    97.75	 23458.85
288	     2.25	    97.75	 23461.09
287	     2.24	    97.76	 23463.33
286	     2.23	    97.77	 23465.55
285	     2.22	    97.78	 23467.77
284	     2.21	    97.79	 23469.98
283	     2.20	    97.80	 23472.18
282	     2.19	    97.81	 23474.37
281	     2.18	    97.82	 23476.55
280	     2.17	    97.83	 23478.72
279	     2.16	    97.84	 23480.89
278	     2.15	    97.85	 23483.04
277	     2.15	    97.85	 23485.18
276	     2.14	    97.86	 23487.32
275	     2.13	    97.87	 23489.45
274	     2.12	    97.88	 23491.57
273	     2.11	    97.89	 23493.68
272	     2.10	    97.90	 23495.78
271	     2.09	    97.91	 23497.87
270	     2.08	    97.92	 23499.95
269	     2.07	    97.93	 23502.03
268	     2.07	    97.93	 23504.09
267	     2.06	    97.94	 23506.15
266	     2.05	    97.95	 23508.20
265	     2.04	    97.96	 23510.24
264	     2.03	    97.97	 23512.27
263	     2.02	    97.98	 23514.30
262	     2.02	    97.98	 23516.31
261	     2.01	    97.99	 23518.32
260	     2.00	    98.00	 23520.32
259	     1.99	    98.01	 23522.31
258	     1.98	    98.02	 23524.29
257	     1.97	    98.03	 23526.27
256	     1.97	    98.03	 23528.23
255	     1.96	    98.04	 23530.19
254	     1.95	    98.05	 23532.14
253	     1.94	    98.06	 23534.08
252	     1.93	    98.07	 23536.01
251	     1.93	    98.07	 23537.94
250	     1.92	    98.08	 23539.86
249	     1.91	    98.09	 23541.76
248	     1.90	    98.10	 23543.67
247	     1.89	    98.11	 23545.56
246	     1.89	    98.11	 23547.44
245	     1.88	    98.12	 23549.32
244	     1.87	    98.13	 23551.19
243	     1.86	    98.14	 23553.06
242	     1.85	    98.15	 23554.91
241	     1.85	    98.15	 23556.76
240	     1.84	    98.16	 23558.60
239	     1.83	    98.17	 23560.43
238	     1.82	    98.18	 23562.25
237	     1.82	    98.18	 23564.07
236	     1.81	    98.19	 23565.88
235	     1.80	    98.20	 23567.68
234	     1.79	    98.21	 23569.47
233	     1.79	    98.21	 23571.26
232	     1.78	    98.22	 23573.04
231	     1.77	    98.23	 23574.81
230	     1.76	    98.24	 23576.57
229	     1.76	    98.24	 23578.33
228	     1.75	    98.25	 23580.08
227	     1.74	    98.26	 23581.82
226	     1.74	    98.26	 23583.56
225	     1.73	    98.27	 23585.29
224	     1.72	    98.28	 23587.01
223	     1.71	    98.29	 23588.72
222	     1.71	    98.29	 23590.43
221	     1.70	    98.30	 23592.13
220	     1.69	    98.31	 23593.82
219	     1.69	    98.31	 23595.50
218	     1.68	    98.32	 23597.18
217	     1.67	    98.33	 23598.85
216	     1.66	    98.34	 23600.52
215	     1.66	    98.34	 23602.18
214	     1.65	    98.35	 23603.83
213	     1.64	    98.36	 23605.47
212	     1.64	    98.36	 23607.11
211	     1.63	    98.37	 23608.74
210	     1.62	    98.38	 23610.36
209	     1.62	    98.38	 23611.98
208	     1.61	    98.39	 23613.59
207	     1.60	    98.40	 23615.19
206	     1.60	    98.40	 23616.79
205	     1.59	    98.41	 23618.38
204	     1.58	    98.42	 23619.96
203	     1.58	    98.42	 23621.54
202	     1.57	    98.43	 23623.11
201	     1.56	    98.44	 23624.67
200	     1.56	    98.44	 23626.23
199	     1.55	    98.45	 23627.78
198	     1.54	    98.46	 23629.33
197	     1.54	    98.46	 23630.86
196	     1.53	    98.47	 23632.40
195	     1.53	    98.47	 23633.92
194	     1.52	    98.48	 23635.44
193	     1.51	    98.49	 23636.95
192	     1.51	    98.49	 23638.46
191	     1.50	    98.50	 23639.96
190	     1.49	    98.51	 23641.45
189	     1.49	    98.51	 23642.94
188	     1.48	    98.52	 23644.42
187	     1.48	    98.52	 23645.90
186	     1.47	    98.53	 23647.37
185	     1.46	    98.54	 23648.83
184	     1.46	    98.54	 23650.29
183	     1.45	    98.55	 23651.74
182	     1.45	    98.55	 23653.18
181	     1.44	    98.56	 23654.62
180	     1.43	    98.57	 23656.06
179	     1.43	    98.57	 23657.48
178	     1.42	    98.58	 23658.90
177	     1.42	    98.58	 23660.32
176	     1.41	    98.59	 23661.73
175	     1.40	    98.60	 23663.13
174	     1.40	    98.60	 23664.53
173	     1.39	    98.61	 23665.92
172	     1.39	    98.61	 23667.31
171	     1.38	    98.62	 23668.69
170	     1.37	    98.63	 23670.06
169	     1.37	    98.63	 23671.43
168	     1.36	    98.64	 23672.80
167	     1.36	    98.64	 23674.15
166	     1.35	    98.65	 23675.51
165	     1.35	    98.65	 23676.85
164	     1.34	    98.66	 23678.19
163	     1.34	    98.66	 23679.53
162	     1.33	    98.67	 23680.86
161	     1.32	    98.68	 23682.18
160	     1.32	    98.68	 23683.50
159	     1.31	    98.69	 23684.81
158	     1.31	    98.69	 23686.12
157	     1.30	    98.70	 23687.42
156	     1.30	    98.70	 23688.72
155	     1.29	    98.71	 23690.01
154	     1.29	    98.71	 23691.30
153	     1.28	    98.72	 23692.58
152	     1.28	    98.72	 23693.86
151	     1.27	    98.73	 23695.13
150	     1.27	    98.73	 23696.39
149	     1.26	    98.74	 23697.65
148	     1.25	    98.75	 23698.91
147	     1.25	    98.75	 23700.15
146	     1.24	    98.76	 23701.40
145	     1.24	    98.76	 23702.64
144	     1.23	    98.77	 23703.87
143	     1.23	    98.77	 23705.10
142	     1.22	    98.78	 23706.32
141	     1.22	    98.78	 23707.54
140	     1.21	    98.79	 23708.76
139	     1.21	    98.79	 23709.96
138	     1.20	    98.80	 23711.17
137	     1.20	    98.80	 23712.37
136	     1.19	    98.81	 23713.56
135	     1.19	    98.81	 23714.75
134	     1.18	    98.82	 23715.93
133	     1.18	    98.82	 23717.11
132	     1.17	    98.83	 23718.28
131	     1.17	    98.83	 23719.45
130	     1.16	    98.84	 23720.62
129	     1.16	    98.84	 23721.78
128	     1.15	    98.85	 23722.93
127	     1.15	    98.85	 23724.08
126	     1.14	    98.86	 23725.23
125	     1.14	    98.86	 23726.37
124	     1.14	    98.86	 23727.50
123	     1.13	    98.87	 23728.63
122	     1.13	    98.87	 23729.76
121	     1.12	    98.88	 23730.88
120	     1.12	    98.88	 23732.00
119	     1.11	    98.89	 23733.11
118	     1.11	    98.89	 23734.22
117	     1.10	    98.90	 23735.32
116	     1.10	    98.90	 23736.42
115	     1.09	    98.91	 23737.51
114	     1.09	    98.91	 23738.60
113	     1.08	    98.92	 23739.68
112	     1.08	    98.92	 23740.76
111	     1.08	    98.92	 23741.84
110	     1.07	    98.93	 23742.91
109	     1.07	    98.93	 23743.98
108	     1.06	    98.94	 23745.04
107	     1.06	    98.94	 23746.10
106	     1.05	    98.95	 23747.15
105	     1.05	    98.95	 23748.20
104	     1.04	    98.96	 23749.25
103	     1.04	    98.96	 23750.29
102	     1.04	    98.96	 23751.32
101	     1.03	    98.97	 23752.35
100	     1.03	    98.97	 23753.38
99	     1.02	    98.98	 23754.41
98	     1.02	    98.98	 23755.42
97	     1.01	    98.99	 23756.44
96	     1.01	    98.99	 23757.45
95	     1.01	    98.99	 23758.46
94	     1.00	    99.00	 23759.46
93	     1.00	    99.00	 23760.46
92	     0.99	    99.01	 23761.45
91	     0.99	    99.01	 23762.44
90	     0.99	    99.01	 23763.43
89	     0.98	    99.02	 23764.41
88	     0.98	    99.02	 23765.39
87	     0.97	    99.03	 23766.36
86	     0.97	    99.03	 23767.33
85	     0.97	    99.03	 23768.29
84	     0.96	    99.04	 23769.26
83	     0.96	    99.04	 23770.21
82	     0.95	    99.05	 23771.17
81	     0.95	    99.05	 23772.12
80	     0.95	    99.05	 23773.06
79	     0.94	    99.06	 23774.00
78	     0.94	    99.06	 23774.94
77	     0.93	    99.07	 23775.87
76	     0.93	    99.07	 23776.80
75	     0.93	    99.07	 23777.73
74	     0.92	    99.08	 23778.65
73	     0.92	    99.08	 23779.57
72	     0.91	    99.09	 23780.49
71	     0.91	    99.09	 23781.40
70	     0.91	    99.09	 23782.30
69	     0.90	    99.10	 23783.21
68	     0.90	    99.10	 23784.11
67	     0.90	    99.10	 23785.00
66	     0.89	    99.11	 23785.89
65	     0.89	    99.11	 23786.78
64	     0.88	    99.12	 23787.67
63	     0.88	    99.12	 23788.55
62	     0.88	    99.12	 23789.43
61	     0.87	    99.13	 23790.30
60	     0.87	    99.13	 23791.17
59	     0.87	    99.13	 23792.04
58	     0.86	    99.14	 23792.90
57	     0.86	    99.14	 23793.76
56	     0.86	    99.14	 23794.61
55	     0.85	    99.15	 23795.47
54	     0.85	    99.15	 23796.32
53	     0.85	    99.15	 23797.16
52	     0.84	    99.16	 23798.00
51	     0.84	    99.16	 23798.84
50	     0.83	    99.17	 23799.68
49	     0.83	    99.17	 23800.51
48	     0.83	    99.17	 23801.33
47	     0.82	    99.18	 23802.16
46	     0.82	    99.18	 23802.98
45	     0.82	    99.18	 23803.80
44	     0.81	    99.19	 23804.61
43	     0.81	    99.19	 23805.42
42	     0.81	    99.19	 23806.23
41	     0.80	    99.20	 23807.03
40	     0.80	    99.20	 23807.83
39	     0.80	    99.20	 23808.63
38	     0.79	    99.21	 23809.43
37	     0.79	    99.21	 23810.22
36	     0.79	    99.21	 23811.00
35	     0.78	    99.22	 23811.79
34	     0.78	    99.22	 23812.57
33	     0.78	    99.22	 23813.35
32	     0.77	    99.23	 23814.12
31	     0.77	    99.23	 23814.89
30	     0.77	    99.23	 23815.66
29	     0.76	    99.24	 23816.43
28	     0.76	    99.24	 23817.19
27	     0.76	    99.24	 23817.95
26	     0.76	    99.24	 23818.70
25	     0.75	    99.25	 23819.45
24	     0.75	    99.25	 23820.20
23	     0.75	    99.25	 23820.95
22	     0.74	    99.26	 23821.69
21	     0.74	    99.26	 23822.43
20	     0.74	    99.26	 23823.17
19	     0.73	    99.27	 23823.90
18	     0.73	    99.27	 23824.63
17	     0.73	    99.27	 23825.36
16	     0.72	    99.28	 23826.08
15	     0.72	    99.28	 23826.81
14	     0.72	    99.28	 23827.53
13	     0.72	    99.28	 23828.24
12	     0.71	    99.29	 23828.95
11	     0.71	    99.29	 23829.66
10	     0.71	    99.29	 23830.37
9	     0.70	    99.30	 23831.07
8	     0.70	    99.30	 23831.77
7	     0.70	    99.30	 23832.47
6	     0.70	    99.30	 23833.17
5	     0.69	    99.31	 23833.86
4	     0.69	    99.31	 23834.55
3	     0.69	    99.31	 23835.24
2	     0.68	    99.32	 23835.92
1	     0.68	    99.32	 23836.60
