Please enter the monthly payment: Please enter the interest rate: Please enter the duration of the loan, in years: 
Month	Principal	 Interest	  Balance
396	     1.00	     0.00	   805.00
395	     1.00	     0.00	   806.00
394	     1.00	     0.00	   807.00
393	     1.00	     0.00	   808.00
392	     1.00	     0.00	   809.00
391	     1.00	     0.00	   810.00
390	     1.00	     0.00	   811.00
389	     1.00	     0.00	   812.00
388	     1.00	     0.00	   813.00
387	     1.00	     0.00	   814.00
386	     1.00	     0.00	   815.00
385	     1.00	     0.00	   816.00
384	     1.00	     0.00	   817.00
383	     1.00	     0.00	   818.00
382	     1.00	     0.00	   819.00
381	     1.00	     0.00	   820.00
380	     1.00	     0.00	   821.00
379	     1.00	     0.00	   822.00
378	     1.00	     0.00	   823.00
377	     1.00	     0.00	   824.00
376	     1.00	     0.00	   825.00
375	     1.00	     0.00	   826.00
374	     1.00	     0.00	   827.00
373	     1.00	     0.00	   828.00
372	     1.00	     0.00	   829.00
371	     1.00	     0.00	   830.00
370	     1.00	     0.00	   831.00
369	     1.00	     0.00	   832.00
368	     1.00	     0.00	   833.00
367	     1.00	     0.00	   834.00
366	     1.00	     0.00	   835.00
365	     1.00	     0.00	   836.00
364	     1.00	     0.00	   837.00
363	     1.00	     0.00	   838.00
362	     1.00	     0.00	   839.00
361	     1.00	     0.00	   840.00
360	     1.00	     0.00	   841.00
359	     1.00	     0.00	   842.00
358	     1.00	     0.00	   843.00
357	     1.00	     0.00	   844.00
356	     1.00	     0.00	   845.00
355	     1.00	     0.00	   846.00
354	     1.00	     0.00	   847.00
353	     1.00	     0.00	   848.00
352	     1.00	     0.00	   849.00
351	     1.00	     0.00	   850.00
350	     1.00	     0.00	   851.00
349	     1.00	     0.00	   852.00
348	     1.00	     0.00	   853.00
347	     1.00	     0.00	   854.00
346	     1.00	     0.00	   855.00
345	     1.00	     0.00	   856.00
344	     1.00	     0.00	   857.00
343	     1.00	     0.00	   858.00
342	     1.00	     0.00	   859.00
341	     1.00	     0.00	   860.00
340	     1.00	     0.00	   861.00
339	     1.00	     0.00	   862.00
338	     1.00	     0.00	   863.00
337	     1.00	     0.00	   864.00
336	     1.00	     0.00	   865.00
335	     1.00	     0.00	   866.00
334	     1.00	     0.00	   867.00
333	     1.00	     0.00	   868.00
332	     1.00	     0.00	   869.00
331	     1.00	     0.00	   870.00
330	     1.00	     0.00	   871.00
329	     1.00	     0.00	   872.00
328	     1.00	     0.00	   873.00
327	     1.00	     0.00	   874.00
326	     1.00	     0.00	   875.00
325	     1.00	     0.00	   876.00
324	     1.00	     0.00	   877.00
323	     1.00	     0.00	   878.00
322	     1.00	     0.00	   879.00
321	     1.00	     0.00	   880.00
320	     1.00	     0.00	   881.00
319	     1.00	     0.00	   882.00
318	     1.00	     0.00	   883.00
317	     1.00	     0.00	   884.00
316	     1.00	     0.00	   885.00
315	     1.00	     0.00	   886.00
314	     1.00	     0.00	   887.00
313	     1.00	     0.00	   888.00
312	     1.00	     0.00	   889.00
311	     1.00	     0.00	   890.00
310	     1.00	     0.00	   891.00
309	     1.00	     0.00	   892.00
308	     1.00	     0.00	   893.00
307	     1.00	     0.00	   894.00
306	     1.00	     0.00	   895.00
305	     1.00	     0.00	   896.00
304	     1.00	     0.00	   897.00
303	     1.00	     0.00	   898.00
302	     1.00	     0.00	   899.00
301	     1.00	     0.00	   900.00
300	     1.00	     0.00	   901.00
299	     1.00	     0.00	   902.00
298	     1.00	     0.00	   903.00
297	     1.00	     0.00	   904.00
296	     1.00	     0.00	   905.00
295	     1.00	     0.00	   906.00
294	     1.00	     0.00	   907.00
293	     1.00	     0.00	   908.00
292	     1.00	     0.00	   909.00
291	     1.00	     0.00	   910.00
290	     1.00	     0.00	   911.00
289	     1.00	     0.00	   912.00
288	     1.00	     0.00	   913.00
287	     1.00	     0.00	   914.00
286	     1.00	     0.00	   915.00
285	     1.00	     0.00	   916.00
284	     1.00	     0.00	   917.00
283	     1.00	     0.00	   918.00
282	     1.00	     0.00	   919.00
281	     1.00	     0.00	   920.00
280	     1.00	     0.00	   921.00
279	     1.00	     0.00	   922.00
278	     1.00	     0.00	   923.00
277	     1.00	     0.00	   924.00
276	     1.00	     0.00	   925.00
275	     1.00	     0.00	   926.00
274	     1.00	     0.00	   927.00
273	     1.00	     0.00	   928.00
272	     1.00	     0.00	   929.00
271	     1.00	     0.00	   930.00
270	     1.00	     0.00	   931.00
269	     1.00	     0.00	   932.00
268	     1.00	     0.00	   933.00
267	     1.00	     0.00	   934.00
266	     1.00	     0.00	   935.00
265	     1.00	     0.00	   936.00
264	     1.00	     0.00	   937.00
263	     1.00	     0.00	   938.00
262	     1.00	     0.00	   939.00
261	     1.00	     0.00	   940.00
260	     1.00	     0.00	   941.00
259	     1.00	     0.00	   942.00
258	     1.00	     0.00	   943.00
257	     1.00	     0.00	   944.00
256	     1.00	     0.00	   945.00
255	     1.00	     0.00	   946.00
254	     1.00	     0.00	   947.00
253	     1.00	     0.00	   948.00
252	     1.00	     0.00	   949.00
251	     1.00	     0.00	   950.00
250	     1.00	     0.00	   951.00
249	     1.00	     0.00	   952.00
248	     1.00	     0.00	   953.00
247	     1.00	     0.00	   954.00
246	     1.00	     0.00	   955.00
245	     1.00	     0.00	   956.00
244	     1.00	     0.00	   957.00
243	     1.00	     0.00	   958.00
242	     1.00	     0.00	   959.00
241	     1.00	     0.00	   960.00
240	     1.00	     0.00	   961.00
239	     1.00	     0.00	   962.00
238	     1.00	     0.00	   963.00
237	     1.00	     0.00	   964.00
236	     1.00	     0.00	   965.00
235	     1.00	     0.00	   966.00
234	     1.00	     0.00	   967.00
233	     1.00	     0.00	   968.00
232	     1.00	     0.00	   969.00
231	     1.00	     0.00	   970.00
230	     1.00	     0.00	   971.00
229	     1.00	     0.00	   972.00
228	     1.00	     0.00	   973.00
227	     1.00	     0.00	   974.00
226	     1.00	     0.00	   975.00
225	     1.00	     0.00	   976.00
224	     1.00	     0.00	   977.00
223	     1.00	     0.00	   978.00
222	     1.00	     0.00	   979.00
221	     1.00	     0.00	   980.00
220	     1.00	     0.00	   981.00
219	     1.00	     0.00	   982.00
218	     1.00	     0.00	   983.00
217	     1.00	     0.00	   984.00
216	     1.00	     0.00	   985.00
215	     1.00	     0.00	   986.00
214	     1.00	     0.00	   987.00
213	     1.00	     0.00	   988.00
212	     1.00	     0.00	   989.00
211	     1.00	     0.00	   990.00
210	     1.00	     0.00	   991.00
209	     1.00	     0.00	   992.00
208	     1.00	     0.00	   993.00
207	     1.00	     0.00	   994.00
206	     1.00	     0.00	   995.00
205	     1.00	     0.00	   996.00
204	     1.00	     0.00	   997.00
203	     1.00	     0.00	   998.00
202	     1.00	     0.00	   999.00
201	     1.00	     0.00	  1000.00
200	     1.00	     0.00	  1001.00
199	     1.00	     0.00	  1002.00
198	     1.00	     0.00	  1003.00
197	     1.00	     0.00	  1004.00
196	     1.00	     0.00	  1005.00
195	     1.00	     0.00	  1006.00
194	     1.00	     0.00	  1007.00
193	     1.00	     0.00	  1008.00
192	     1.00	     0.00	  1009.00
191	     1.00	     0.00	  1010.00
190	     1.00	     0.00	  1011.00
189	     1.00	     0.00	  1012.00
188	     1.00	     0.00	  1013.00
187	     1.00	     0.00	  1014.00
186	     1.00	     0.00	  1015.00
185	     1.00	     0.00	  1016.00
184	     1.00	     0.00	  1017.00
183	     1.00	     0.00	  1018.00
182	     1.00	     0.00	  1019.00
181	     1.00	     0.00	  1020.00
180	     1.00	     0.00	  1021.00
179	     1.00	     0.00	  1022.00
178	     1.00	     0.00	  1023.00
177	     1.00	     0.00	  1024.00
176	     1.00	     0.00	  1025.00
175	     1.00	     0.00	  1026.00
174	     1.00	     0.00	  1027.00
173	     1.00	     0.00	  1028.00
172	     1.00	     0.00	  1029.00
171	     1.00	     0.00	  1030.00
170	     1.00	     0.00	  1031.00
169	     1.00	     0.00	  1032.00
168	     1.00	     0.00	  1033.00
167	     1.00	     0.00	  1034.00
166	     1.00	     0.00	  1035.00
165	     1.00	     0.00	  1036.00
164	     1.00	     0.00	  1037.00
163	     1.00	     0.00	  1038.00
162	     1.00	     0.00	  1039.00
161	     1.00	     0.00	  1040.00
160	     1.00	     0.00	  1041.00
159	     1.00	     0.00	  1042.00
158	     1.00	     0.00	  1043.00
157	     1.00	     0.00	  1044.00
156	     1.00	     0.00	  1045.00
155	     1.00	     0.00	  1046.00
154	     1.00	     0.00	  1047.00
153	     1.00	     0.00	  1048.00
152	     1.00	     0.00	  1049.00
151	     1.00	     0.00	  1050.00
150	     1.00	     0.00	  1051.00
149	     1.00	     0.00	  1052.00
148	     1.00	     0.00	  1053.00
147	     1.00	     0.00	  1054.00
146	     1.00	     0.00	  1055.00
145	     1.00	     0.00	  1056.00
144	     1.00	     0.00	  1057.00
143	     1.00	     0.00	  1058.00
142	     1.00	     0.00	  1059.00
141	     1.00	     0.00	  1060.00
140	     1.00	     0.00	  1061.00
139	     1.00	     0.00	  1062.00
138	     1.00	     0.00	  1063.00
137	     1.00	     0.00	  1064.00
136	     1.00	     0.00	  1065.00
135	     1.00	     0.00	  1066.00
134	     1.00	     0.00	  1067.00
133	     1.00	     0.00	  1068.00
132	     1.00	     0.00	  1069.00
131	     1.00	     0.00	  1070.00
130	     1.00	     0.00	  1071.00
129	     1.00	     0.00	  1072.00
128	     1.00	     0.00	  1073.00
127	     1.00	     0.00	  1074.00
126	     1.00	     0.00	  1075.00
125	     1.00	     0.00	  1076.00
124	     1.00	     0.00	  1077.00
123	     1.00	     0.00	  1078.00
122	     1.00	     0.00	  1079.00
121	     1.00	     0.00	  1080.00
120	     1.00	     0.00	  1081.00
119	     1.00	     0.00	  1082.00
118	     1.00	     0.00	  1083.00
117	     1.00	     0.00	  1084.00
116	     1.00	     0.00	  1085.00
115	     1.00	     0.00	  1086.00
114	     1.00	     0.00	  1087.00
113	     1.00	     0.00	  1088.00
112	     1.00	     0.00	  1089.00
111	     1.00	     0.00	  1090.00
110	     1.00	     0.00	  1091.00
109	     1.00	     0.00	  1092.00
108	     1.00	     0.00	  1093.00
107	     1.00	     0.00	  1094.00
106	     1.00	     0.00	  1095.00
105	     1.00	     0.00	  1096.00
104	     1.00	     0.00	  1097.00
103	     1.00	     0.00	  1098.00
102	     1.00	     0.00	  1099.00
101	     1.00	     0.00	  1100.00
100	     1.00	     0.00	  1101.00
99	     1.00	     0.00	  1102.00
98	     1.00	     0.00	  1103.00
97	     1.00	     0.00	  1104.00
96	     1.00	     0.00	  1105.00
95	     1.00	     0.00	  1106.00
94	     1.00	     0.00	  1107.00
93	     1.00	     0.00	  1108.00
92	     1.00	     0.00	  1109.00
91	     1.00	     0.00	  1110.00
90	     1.00	     0.00	  1111.00
89	     1.00	     0.00	  1112.00
88	     1.00	     0.00	  1113.00
87	     1.00	     0.00	  1114.00
86	     1.00	     0.00	  1115.00
85	     1.00	     0.00	  1116.00
84	     1.00	     0.00	  1117.00
83	     1.00	     0.00	  1118.00
82	     1.00	     0.00	  1119.00
81	     1.00	     0.00	  1120.00
80	     1.00	     0.00	  1121.00
79	     1.00	     0.00	  1122.00
78	     1.00	     0.00	  1123.00
77	     1.00	     0.00	  1124.00
76	     1.00	     0.00	  1125.00
75	     1.00	     0.00	  1126.00
74	     1.00	     0.00	  1127.00
73	     1.00	     0.00	  1128.00
72	     1.00	     0.00	  1129.00
71	     1.00	     0.00	  1130.00
70	     1.00	     0.00	  1131.00
69	     1.00	     0.00	  1132.00
68	     1.00	     0.00	  1133.00
67	     1.00	     0.00	  1134.00
66	     1.00	     0.00	  1135.00
65	     1.00	     0.00	  1136.00
64	     1.00	     0.00	  1137.00
63	     1.00	     0.00	  1138.00
62	     1.00	     0.00	  1139.00
61	     1.00	     0.00	  1140.00
60	     1.00	     0.00	  1141.00
59	     1.00	     0.00	  1142.00
58	     1.00	     0.00	  1143.00
57	     1.00	     0.00	  1144.00
56	     1.00	     0.00	  1145.00
55	     1.00	     0.00	  1146.00
54	     1.00	     0.00	  1147.00
53	     1.00	     0.00	  1148.00
52	     1.00	     0.00	  1149.00
51	     1.00	     0.00	  1150.00
50	     1.00	     0.00	  1151.00
49	     1.00	     0.00	  1152.00
48	     1.00	     0.00	  1153.00
47	     1.00	     0.00	  1154.00
46	     1.00	     0.00	  1155.00
45	     1.00	     0.00	  1156.00
44	     1.00	     0.00	  1157.00
43	     1.00	     0.00	  1158.00
42	     1.00	     0.00	  1159.00
41	     1.00	     0.00	  1160.00
40	     1.00	     0.00	  1161.00
39	     1.00	     0.00	  1162.00
38	     1.00	     0.00	  1163.00
37	     1.00	     0.00	  1164.00
36	     1.00	     0.00	  1165.00
35	     1.00	     0.00	  1166.00
34	     1.00	     0.00	  1167.00
33	     1.00	     0.00	  1168.00
32	     1.00	     0.00	  1169.00
31	     1.00	     0.00	  1170.00
30	     1.00	     0.00	  1171.00
29	     1.00	     0.00	  1172.00
28	     1.00	     0.00	  1173.00
27	     1.00	     0.00	  1174.00
26	     1.00	     0.00	  1175.00
25	     1.00	     0.00	  1176.00
24	     1.00	     0.00	  1177.00
23	     1.00	     0.00	  1178.00
22	     1.00	     0.00	  1179.00
21	     1.00	     0.00	  1180.00
20	     1.00	     0.00	  1181.00
19	     1.00	     0.00	  1182.00
18	     1.00	     0.00	  1183.00
17	     1.00	     0.00	  1184.00
16	     1.00	     0.00	  1185.00
15	     1.00	     0.00	  1186.00
14	     1.00	     0.00	  1187.00
13	     1.00	     0.00	  1188.00
12	     1.00	     0.00	  1189.00
11	     1.00	     0.00	  1190.00
10	     1.00	     0.00	  1191.00
9	     1.00	     0.00	  1192.00
8	     1.00	     0.00	  1193.00
7	     1.00	     0.00	  1194.00
6	     1.00	     0.00	  1195.00
5	     1.00	     0.00	  1196.00
4	     1.00	     0.00	  1197.00
3	     1.00	     0.00	  1198.00
2	     1.00	     0.00	  1199.00
1	     1.00	     0.00	  1200.00
